RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31
395169,56,"Tulsa, OK",msa,OK,983.3163508867202,986.7309824085806,989.9830298842346,994.913821854916,994.4987114603795,993.3792109029184,994.4320833895264,1000.1029464901868,1000.272956437212,1001.1616657849758,1000.1915474291851,1002.1686545057668,1002.8110329379547,1004.0968524052942,1005.1778420848777,1006.7280379866355,1010.2138871992057,1010.1977499973142,1010.90283811518,1008.237841632629,1009.3671592452746,1007.0760931475849,1004.7844647863542,1006.2411050151344,1007.2010911729612,1010.548219184978,1011.6004961175254,1014.6648639133314,1017.5234519804891,1021.5609854571544,1023.004560353205,1021.3606521537085,1020.8862920333178,1021.8059723555949,1028.317259836458,1029.69450197416,1033.857171150136,1031.4962826725064,1033.102683572016,1034.189160836715,1037.5857846353492,1040.5126578927272,1042.3511606115676,1045.9335170597926,1048.2059010296257,1051.8392431746202,1052.0783600145933,1054.4819866675114,1056.2296500534553,1061.7974957705715,1064.690266534009,1067.006574241348,1067.6456124499505,1068.9012905806287,1072.1839609650283,1076.2700559462328,1080.2894818524956,1083.3481484970066,1086.4070808306308,1089.580848388113,1092.128994288324,1094.5612397659165,1101.154090383073,1101.1588160237577,1105.9010168022032,1107.126410806927,1117.0424455796995,1126.6047970469604,1138.337935785737,1146.9398520287564,1154.9740017524127,1162.9015498119836,1174.9672345226575,1186.5626818853139,1196.316742322689,1211.9838189911998,1226.9136318916783,1243.4845409943641,1254.874763143911,1268.1162627358826,1283.984405324839,1296.652500594317,1308.8172429620938,1320.8509983020954,1334.909924775403,1344.868668586339,1353.9471567092837,1363.0632025909056,1370.3872676555245,1379.0683717675793,1386.7307870025877,1394.7419326740667,1391.7829763365153,1395.2024527433632,1394.9225343435562,1401.1219069930903,1406.5925340410754,1415.342857263824,1426.8974471187796,1434.3357251340421,1443.7741602149756,1452.079390606141,1457.6639864413182,1461.8039873183368,1466.2830079003027,1473.8222466746925,1484.405308471202,1492.8621602035932,1497.0398425092603,1500.6852665012907,1502.6255684441724,1506.3512293879273,1509.1875542785626,1511.7446033991034,1517.5691198840625,1523.5638794348242,1533.7545625268474,1538.6730819625554,1542.7759127894742,1544.8112804007444
394619,57,"Fresno, CA",msa,CA,1236.565274055005,1240.7990386123822,1242.8302042596774,1244.475338540371,1245.794493602844,1245.7775634313218,1252.5329070837329,1258.1612816522572,1266.8278367395508,1274.1043199960845,1278.9959305862792,1282.3741684100041,1277.1776274455483,1282.5038394870369,1294.2641649595134,1302.8742241881207,1305.916994684259,1307.9035944597122,1313.5815240040943,1318.6481862906949,1325.9332366286596,1329.3143742220154,1332.8835179524895,1334.6513514262597,1345.126841475295,1349.085762501189,1355.4942595324185,1363.196004910447,1377.1204620881765,1390.9123384353545,1393.3573678541293,1398.2213075927455,1402.656854851164,1409.1618148664938,1417.0055468207777,1418.5459303482303,1423.5427800872885,1426.0592543206672,1435.1804080605154,1439.4678441912772,1443.8199111211395,1447.7527787636755,1453.3528356700565,1463.800001158169,1465.0956529526743,1477.5000338177306,1483.9376485252048,1505.2883148754622,1507.5162959323306,1523.0274208453689,1527.6312128345016,1536.0828372980181,1542.4700836025054,1549.5074150691366,1560.0081319379963,1565.427223754502,1577.622413835187,1580.423487413981,1587.1919875285212,1585.4076612090191,1595.0785517815748,1596.2127856808556,1604.8272940230497,1591.8263228448077,1601.0101610390254,1621.7866672401385,1640.5367814588049,1648.8626648946558,1661.208582594235,1685.5420985963458,1697.9024475595052,1718.6055191356982,1725.3798743202224,1746.8661665859938,1767.2064780759874,1810.1575641151267,1840.6725198094025,1857.662398527817,1878.0072879558543,1913.4795311155603,1946.0298202232,1957.6118949612808,1990.7546999337262,2001.3107730995905,2030.0342289862044,2021.3906319110026,2049.8025096905735,2055.550972849237,2073.5989607637116,2077.9821738989854,2083.318197945878,2081.4488608549163,2085.694827874349,2099.0715963959515,2109.022196197764,2139.7478793646883,2154.9946461695345,2181.2031129142215,2177.7795638836574,2184.331899910428,2181.1013384494277,2192.8398989027205,2202.940138181252,2220.4468331384746,2226.3734188835674,2230.645368001985,2236.9953859534603,2249.9025111493847,2251.9103258188106,2260.4206842893823,2272.349548204922,2282.333021338855,2294.7698552853712,2304.085321913688,2312.196004338089,2313.696562600868,2320.526547740201,2327.015141640857,2328.140006028292,2317.063131313131
395238,58,"Worcester, MA",msa,MA,,,1404.430008633902,1393.0144843986895,1388.8763455747064,1393.6564293470187,1403.867861180928,1423.299344611995,1420.569515878138,1405.5497077816651,1393.8489524276586,1409.7177063977686,1442.77527444043,1460.3824615202188,1437.3869348536084,1434.2657111998356,1443.8430324684966,1460.6511903288567,1480.048513770676,1489.916729501308,1496.8158867203306,1498.9424674042693,1498.7223239525974,1502.6995103527138,1493.5317013978988,1494.9549759651427,1487.7769320606085,1503.9085999884105,1528.028376632717,1531.4732953437685,1516.761226845005,1501.584226816047,1516.020443733593,1540.313687629071,1555.2645544937309,1561.7838444080603,1544.8626737710736,1534.2510762181348,1532.285756711072,1545.2085944965588,1555.3003520394182,1561.366844539572,1561.5021606368289,1581.5878253429632,1583.9687079707403,1590.9068491028181,1602.7268399010927,1604.8028970779646,1616.0888866140376,1614.3269803582523,1635.798975135032,1631.867433568519,1624.2267311792466,1629.245243505181,1647.9745733972125,1654.2296648756758,1662.0371891862358,1663.9350790667993,1668.4919233693822,1684.1188789910257,1707.7930073242965,1738.1900488990825,1744.6598911598624,1721.329564131737,1718.1237483658279,1723.8727374105993,1725.6324479907632,1742.64375371474,1740.3611140246007,1769.2714625446667,1761.0061806201568,1794.8447325301213,1805.007935387518,1819.8760086506152,1824.9807509968484,1834.8736139951052,1849.1011657202914,1853.1059386192996,1888.7838160123842,1936.6239089302996,1976.3603757945268,1992.750396911606,2002.4117326948963,1980.0125089680087,1980.3644384717918,1950.870053811015,2002.5097111699677,2060.8645063165773,2121.2517144662047,2143.0526466422316,2135.4531274991664,2123.548610080499,2137.5924307288637,2135.8571005700023,2190.4972665882888,2229.340000496585,2273.0053748687806,2274.3566691245705,2262.9146753932628,2259.7006145025916,2245.7598002218742,2256.7805736250343,2288.1292021867284,2299.2678850409634,2316.8164851271595,2329.9844834861115,2343.322316759165,2356.275301629337,2358.015414588912,2406.2314795228804,2422.378566434714,2427.1738815184817,2437.2004385487135,2449.4541242253154,2451.823977444373,2468.0791404589722,2466.776931764077,2480.404386589932,2464.7965353771747,2462.6488095238096
394938,59,"Omaha, NE",msa,NE,1078.5553991884294,1081.4876537929945,1087.0366447706278,1084.0340986297597,1090.121979525666,1088.6379200719184,1095.1278757051862,1097.2700610728236,1096.8748998190733,1097.5922364380222,1105.51243645882,1116.3644659707727,1122.5536647292442,1122.8803164807152,1121.789241840008,1124.0602056167068,1121.759251773024,1125.6178613551992,1128.8581391362097,1134.1748801520173,1140.9537474135536,1143.484528012447,1145.2429783311843,1145.502509698225,1149.1883898516155,1156.211657738555,1161.9356484095013,1168.7920678054572,1168.7555631169837,1172.275369000275,1173.9819485431779,1178.069175268661,1179.3332468102797,1180.6280574872264,1182.0444832840396,1183.8751948784814,1183.762221177302,1188.3254715933676,1195.425017508476,1202.3651908695008,1206.9650367206104,1207.9061652493472,1211.5362448079507,1215.7982671344535,1226.2155754946198,1232.8756595098325,1236.0982757753764,1239.7841986686913,1241.2710042314982,1246.605803940289,1247.8697064092696,1248.499992619575,1255.396011441534,1262.5614864557222,1268.669445039953,1272.9877203323765,1273.914773066693,1278.8591115292252,1286.6748623749875,1294.3730316860028,1304.5433382809097,1309.1435885834258,1311.9674165560073,1314.363444695794,1319.2917936887925,1324.049581314901,1334.7891053887695,1346.1244433005763,1356.7671703571486,1361.7796314682819,1369.3248827770822,1384.5251155730882,1396.051260488436,1407.4510201734988,1411.1420395884954,1417.5314187259698,1426.165938649018,1440.9148394809176,1451.299736398897,1462.3513406533127,1469.2035674050048,1482.1327776565038,1491.9002222926588,1498.013582011111,1504.7304037841852,1513.8250397717366,1530.4708553431099,1544.82755810082,1560.0062119363295,1563.9654543102877,1575.8039713107,1580.9674172315745,1599.8811113896152,1607.0052920683224,1617.6115628578696,1620.9288917538966,1634.9846192971397,1642.969501876391,1656.5559218611681,1664.943948734873,1674.6159209578927,1683.238729425025,1689.6419170688728,1702.6599585296344,1710.9049200507156,1716.6319977917453,1721.5592831342992,1737.6801848153366,1744.0534956490549,1754.2881521534853,1757.631681732723,1766.0032940244919,1772.377960684689,1784.1257690660068,1794.3101599031666,1802.6192586799361,1808.4436090831568,1821.2988399402461,1833.628191511292,1841.458361794171
394415,60,"Bridgeport, CT",msa,CT,2243.8229724614293,2271.1047908815094,2282.661461440387,2269.4271751109804,2255.9440267427685,2249.8147203923577,2271.5058359077298,2299.3546777768374,2306.23689199517,2303.0220581280314,2304.108693873327,2309.3263472371295,2330.095563886776,2305.5849463143572,2310.304346614522,2308.7105504502642,2326.4622239703576,2332.1700743111455,2324.464156471771,2320.0975120404464,2311.4669212602817,2335.2561107396427,2344.31612524074,2358.100140925494,2341.191247152318,2355.446416225757,2364.5159685572153,2386.3402108369246,2401.634666734189,2394.6722060422235,2401.903945920362,2405.2373911997693,2410.428577027939,2412.1859819724905,2404.134155056605,2430.9098777634563,2437.085529362031,2471.037527165349,2475.1674073708436,2475.2541558776006,2466.130932379912,2487.7268291200735,2506.63135230784,2502.7286954216424,2508.1404390394455,2504.6691228810023,2526.887343525112,2532.3606643706985,2542.565144963631,2520.0941110665517,2526.2172435542966,2531.3069554151098,2542.918801260252,2544.2256358330724,2542.6556275547155,2559.419631164512,2569.567781650524,2581.5971310197156,2581.913498389688,2576.962265540108,2585.091642003162,2599.5403570613653,2670.89764056859,2696.041357699693,2720.330968282224,2773.3100168071123,2806.898092977502,2848.8425852635996,2857.3083459673367,2919.455748046856,2941.70576198053,2993.735603188903,2997.4029133145364,2991.881631378781,3008.5990028218125,3033.0272138767573,3091.9948528832715,3125.9612055472708,3168.363949794948,3183.6924622893307,3207.9578185044425,3200.01690100046,3241.6705633785377,3264.336653536095,3317.5751839224145,3336.6296888368634,3404.8637526089337,3459.3883605628653,3503.5744311577564,3491.6569601281585,3494.1647937502294,3481.205497635408,3503.538708945407,3509.1377833010242,3525.9580854451638,3527.3758482756843,3576.705912365533,3614.486287546121,3625.9425340906346,3639.1727206821934,3625.0398455605973,3676.3744332936076,3668.10012254973,3728.7851138030546,3740.099120549064,3804.2089934436935,3811.7465679351976,3845.5422407083415,3830.6377187541593,3843.65491526767,3845.832278682118,3851.5859382997164,3875.1455774753736,3878.6111515160515,3918.685379054661,3915.6239528166443,3929.9195188007698,3914.1140764954985,3924.0339660965255,3922.6126126126123
394653,61,"Greenville, SC",msa,SC,985.5696966460509,993.8791106507692,995.6341493015286,1002.8009375025357,1007.1267272789166,1015.9918736228957,1015.9432456816141,1020.9360001771423,1024.4194422687349,1025.964386360072,1033.7071164301024,1035.8903378873206,1044.04485153993,1045.821515827465,1050.528368920201,1048.5701671731865,1051.6031503017687,1053.2686947466766,1063.4179132026784,1065.9511440032509,1068.831468674653,1074.522316156963,1079.7143114249252,1085.9581293798499,1085.958647205038,1091.0600044804958,1095.1944944247662,1101.9057953922097,1103.4287531692062,1104.7507196944453,1108.0109994472666,1112.0258613098306,1117.5609307531913,1122.466092123159,1123.745969329384,1130.3155487020144,1132.6661597625273,1136.534741789886,1137.2231436109073,1149.2875721783435,1155.0486641747866,1157.722240042473,1157.1229952135022,1165.5341510189867,1173.3341049767712,1179.1965737370103,1183.819819466652,1184.4991823133735,1191.7525137358305,1194.6992875795847,1201.8648274708269,1199.8962502373395,1204.603227355183,1211.9006868154102,1219.2316633554701,1220.523187832544,1221.5092257596878,1223.8287310288724,1228.8405504388434,1234.1767128546855,1237.5552989125863,1242.6550498572974,1252.3807697664015,1259.1198158115244,1260.4672525479339,1258.761507774674,1262.87244373294,1276.2267884578066,1287.533234800015,1299.4724442296827,1304.837104280089,1315.1386283118661,1320.503528407428,1325.43207495185,1332.3311535737973,1346.3477289858372,1366.8762782545195,1388.0966839038672,1402.434511272868,1408.5452252103335,1420.3808154881722,1433.4086647242405,1453.9487696550202,1462.8806856471172,1472.2729266443816,1488.3058136408763,1503.4102775922852,1515.5954774220424,1522.4111879416266,1535.6886712272697,1553.754954955003,1570.7772294337099,1581.678247479697,1588.8465695198595,1580.6319682244643,1588.337838491916,1599.0390286796144,1624.3673206748713,1634.7113584345486,1640.5392237830479,1640.2052922505923,1642.8625137969664,1646.1382084540262,1658.6283678261045,1671.0363340339138,1675.9676056404794,1695.3653048572783,1703.0973726608079,1712.4755047463634,1706.2513891762699,1711.8085083316391,1720.36693052033,1735.0509248403953,1743.7876009450908,1750.7518520111635,1752.1996447316483,1755.2670251340803,1765.3923488285764,1770.0744664071708,1777.8598662628513
394312,62,"Albuquerque, NM",msa,NM,1111.1863587728108,1112.9958134118688,1118.452918786876,1120.4734012711328,1123.1619151009345,1124.5419330799539,1124.7442233499269,1129.2954335051027,1132.8377555139296,1137.9783702620969,1139.1013438173077,1143.3723926691653,1144.4735653023813,1145.492029291279,1144.903894266951,1149.6487320140711,1153.6923571111163,1155.9594155807242,1156.018532252916,1159.981756779448,1161.1254756312912,1164.0017797074406,1166.3212889453962,1171.4438045342301,1173.6410101755644,1176.649611397938,1180.3460825179584,1182.6565114562213,1187.2930405075563,1190.404151233364,1196.4113682269356,1197.201073711549,1203.1997752279678,1205.6148931849982,1210.1889416553172,1213.6021253647746,1218.358962003463,1223.4849069571417,1227.269734348711,1229.2721691810493,1232.343807996238,1235.1413547567581,1239.1557149338087,1243.8454936954004,1248.4471512113246,1251.7702980837735,1259.238891611936,1265.6316027075295,1270.526140016155,1270.1372702698884,1275.8309731954785,1282.8396262290682,1288.2732541634698,1295.438102061922,1301.0489438800423,1308.1412249957827,1313.6640876238191,1321.985079771252,1326.650144860882,1332.510989439434,1340.0902480423051,1351.9236589054049,1360.0828917873052,1359.6233215038,1358.9632518025073,1361.960757115439,1376.5811287168112,1393.568234577551,1415.9962790251373,1429.7568477233206,1445.558708635897,1453.0551484436785,1462.5755381279698,1473.2637006500854,1490.908390235439,1514.6511805700407,1533.9913758984214,1557.7835254355098,1571.3303201357742,1593.667892790998,1612.769623608383,1631.1959306030446,1640.5975729313932,1676.1481224170295,1700.0972402750415,1719.8933850270175,1716.573173440408,1726.233825066771,1750.2458327934096,1765.2566291251117,1785.530356799974,1788.2733780149456,1800.1510611541341,1806.5755981534587,1831.1193835609013,1829.7150377440341,1845.7995712343725,1842.2810782920606,1870.6685544858406,1879.7565170656824,1894.3072160230236,1901.6515279263474,1907.8965087731476,1926.5567404900537,1931.511270319388,1944.55009871805,1950.0404815191227,1965.2633171710304,1968.1716398414142,1987.4035626045425,1990.8940602756525,2000.8556410757026,1998.8334636029874,2005.16097618028,2010.5727017610582,2012.011254779148,2018.8532282095227,2021.445923663584,2021.1804895552177,2019.567854775217
394357,63,"Bakersfield, CA",msa,CA,1172.3749437920462,1172.8804484206685,1176.8967275078403,1175.6452780648137,1183.5863348820724,1183.6310618341668,1186.9432389612293,1184.2461384948042,1184.6460820027564,1188.8572867896914,1192.3633679437864,1193.8684967688735,1195.0160246649734,1197.3013200402822,1201.801579275291,1205.8280677445975,1203.801969181539,1208.4248191985162,1213.3823439425378,1219.9584053704482,1220.1428110856764,1217.370634601034,1218.782815697743,1224.8649554557028,1233.0091037763182,1239.2219139110166,1239.300209095912,1241.2682016502629,1244.020160737431,1251.5053923268747,1253.8227771968095,1256.7155677563237,1262.6325492226295,1263.4150898567145,1270.736733419413,1271.137256119146,1276.0321739391725,1280.618742069262,1283.4835906011842,1287.836530701926,1288.4761036783848,1292.5450767979469,1297.213032804664,1303.0262538216898,1310.2750158523918,1322.8151320877307,1326.7385053680584,1334.4623853786816,1334.9319904623426,1341.449258254257,1350.0681006977384,1356.8517494800406,1367.306255874414,1371.5309390216073,1377.8660436413809,1382.8835237805306,1386.5404481722799,1389.2115103607223,1394.5380912450883,1399.5167035198078,1407.4679114643263,1411.1621630582283,1422.0243089836908,1426.6467396488702,1428.2977747846771,1442.491178804277,1459.142421575087,1482.8201096792473,1486.0741937178725,1501.240157564317,1515.4862305126237,1544.7757389891026,1563.348350458818,1570.265311416736,1579.8260515038412,1591.944518231112,1631.5075829843713,1659.9647076362735,1680.4396837347067,1703.5949369785358,1738.9586227248342,1763.5547703319583,1787.38941548129,1796.865003647511,1812.0496401502023,1834.90426347116,1852.0036405058636,1872.6784333819653,1883.8799802598035,1895.962842467445,1915.4203669035828,1904.3338597280833,1915.5020545660325,1919.2001121905753,1928.0875518656862,1925.74438735645,1931.849941189235,1937.9313269682564,1950.6445564879089,1960.9839905822994,1957.38432160516,1955.9693575817828,1960.9340072068019,1977.5198566921204,1994.5668319944562,2002.976075238049,2006.7964489167102,2017.0021878554276,2027.3730787549166,2036.1538584381876,2041.6099086469912,2046.1795902490828,2059.689787526763,2073.095461390578,2079.324923691745,2090.613144219504,2088.0333381345868,2097.8995015580817,2108.743365329945,2122.6548340548343
394308,64,"Albany, NY",msa,NY,1342.0629681357275,1357.7105953298321,1359.5149182540572,1357.1625185426321,1364.0369835999331,1377.5648171586847,1374.1071140442125,1369.477619465718,1357.094197733752,1366.3288229534594,1374.56268662404,1387.5283237287676,1376.1891452928767,1367.1571231273283,1364.5783249334868,1371.2648922455355,1379.5265403824003,1378.735935571341,1384.0986126812766,1391.3358941763756,1402.3717318732636,1392.226421458672,1396.6733231063065,1389.4116643602285,1403.0553340179372,1403.404399856047,1409.1350543713932,1413.8778578407077,1429.3811824828776,1433.9258012704051,1441.1321749536141,1445.788886619518,1451.2248518576096,1448.3907743177924,1438.5702984926172,1449.6873703798817,1463.119682457183,1475.1525684584167,1487.5858246133969,1497.4791138896817,1507.802009502267,1490.2832599247283,1481.50085491136,1479.6148509844156,1497.72964724274,1520.8572519485017,1523.3343581183658,1519.2207636403218,1509.6628446850555,1521.5513877567894,1519.6198395513873,1518.4853701322431,1511.061296855099,1531.806081113825,1544.177056915438,1552.085144450949,1543.037983902883,1537.7354169022592,1548.5182157519641,1556.2691063458499,1563.4372951241298,1557.544078124143,1587.7856971509896,1601.417367402254,1614.199524018916,1590.7934993001782,1587.1251541527517,1608.0238146071922,1635.6969567957576,1667.1527874973824,1670.7340840880327,1678.2572200550794,1675.0276893421483,1690.2677790368464,1708.38263836404,1711.6262528327602,1720.237018706645,1742.8503028804696,1776.6753121740799,1788.7057600245591,1796.8055278287397,1800.5655228404876,1833.9935567682392,1835.5738076785594,1845.7149023770914,1852.4776326464596,1861.5187377688085,1877.0773145603866,1876.1292220303992,1888.8319864728028,1914.2852375264767,1940.8984459361216,1956.9057642043783,1956.2217832982917,1941.728531769421,1999.1072194880737,1984.6167682800353,2015.9131460074432,1982.5485728272847,2004.1104164543501,2022.9684262233616,2032.6216849205491,2053.870588914802,2044.4039551914125,2078.587967171823,2084.3680944003477,2119.604978541686,2092.16594178645,2130.493848566206,2130.1332045517324,2177.4490536656426,2180.9008441791157,2193.6798200466183,2204.4366495131753,2195.171092032499,2214.204211596174,2203.925722113573,2225.9597037480444,2225.5860838026515,2243.2393162393164
394753,65,"Knoxville, TN",msa,TN,1008.800702304418,1011.1877115841509,1016.3052427773587,1028.1623682748639,1028.4230672319877,1031.542072346239,1031.2956416734762,1026.8721982564957,1023.2320728479112,1029.7209773931338,1043.5075344015168,1052.1225649637956,1054.6421832613198,1053.8731976425001,1048.9638964873766,1051.5732363954999,1062.457007759036,1067.6602379961334,1069.758239400315,1073.5706028540455,1078.3520482730269,1076.9573495878888,1073.9566462373546,1073.8480165082826,1083.336058777937,1090.5305263819137,1100.531921724996,1101.3859922466402,1102.995936952237,1109.8736463974942,1117.0263085790975,1122.0609517166797,1131.7502650354631,1138.0583575571304,1141.290762555332,1138.5005306594246,1141.7421990238065,1147.0725291262943,1147.018584525147,1148.207907908502,1153.6469912029604,1164.5942911356474,1174.6700504598955,1181.570946860909,1181.9539295207871,1187.2981213810808,1202.2577294163177,1211.6685696041848,1210.2672640922317,1208.262561567741,1215.5847818431262,1225.003721819225,1229.5717432862223,1228.5484936195458,1229.356189597509,1233.8325800560042,1241.138845837133,1247.6219502981937,1248.5968631662413,1256.8751391017381,1268.8294207862837,1281.1735949162214,1283.6653137071119,1283.4581180871996,1286.8284049602096,1300.7691094200638,1315.695857220294,1326.042016824073,1340.8735469454612,1352.333284627942,1371.647131354938,1375.7760001391084,1385.8127952374746,1398.924363225824,1420.7260231409853,1442.9150441556508,1473.0219299576347,1499.1756564483494,1525.228111217295,1543.9562567141063,1568.4262265029124,1594.8685968083525,1616.5114559795372,1642.3595046231692,1666.8405955047058,1687.640813316461,1705.2676159396774,1726.1109077546178,1743.0277497454738,1761.5474278979234,1777.710995038045,1795.8123251219122,1800.7429583654975,1814.2046186217763,1832.5564294487654,1850.1848775863311,1869.3830141901333,1875.9062156070277,1893.5386348699353,1897.3631341301943,1909.455798682303,1924.0779650293005,1932.7776626591815,1947.0772914030226,1967.0375651068607,1984.4329082591316,1991.539965575772,1989.9207102314754,1994.6014767489103,2009.638607103682,2014.830515927309,2028.1947337733109,2033.7805691031253,2035.9640336070506,2042.971678921069,2045.3564343751318,2047.4343151789246,2045.4287657757548,2048.402322747142,2056.837329059829
394367,66,"Baton Rouge, LA",msa,LA,1232.5419970774558,1221.0428522793827,1230.6624529304786,1245.2402274504398,1250.789517084999,1256.3420653536423,1253.011457579341,1261.4743479840508,1252.7800090778765,1248.8712543503227,1238.7077900000563,1245.109531364043,1249.0651541575808,1269.1257295109504,1274.9397135067907,1287.8609931306814,1285.739124188175,1298.7434910618858,1295.3014045244017,1292.826952862397,1300.4970468505842,1316.4899237207464,1338.4015833369654,1347.6757404837324,1350.0091004946885,1336.5463589656072,1328.554269942962,1321.828991026739,1323.462248593667,1318.2108287304952,1320.9518736673363,1324.1222118298233,1326.9407397923212,1328.1677704651777,1324.4676790183148,1326.4352898800842,1325.6104391194265,1330.7549455554802,1331.299868293315,1335.9854248614001,1334.0617803241673,1334.534425083718,1332.6685509119131,1336.4713376320913,1336.240483243827,1335.2257117825184,1333.4301002514255,1333.260095467292,1333.366583249766,1334.5375655651635,1339.3594024032554,1338.73487634333,1342.0462016489405,1343.5188578138466,1346.0799752310986,1343.5275349303938,1342.549351849293,1340.9224209644283,1341.2064751414803,1339.40513900178,1339.9922438821259,1339.1752560897135,1351.4575132466528,1351.7236608377525,1355.8454101816926,1359.7285557500174,1363.285184450544,1369.859779679806,1377.4104455939641,1383.854315128324,1389.1898845236512,1387.1346518721932,1398.7648700764685,1402.2842062223265,1412.864265476021,1420.1736406897787,1430.0022297370015,1435.933547254934,1444.878552605685,1453.6762055454149,1466.8702895862732,1481.9067186733441,1487.291402126413,1503.6936827185589,1495.896301853393,1506.8317096014434,1503.8886789186283,1518.0939109860694,1523.8838938518904,1535.8204824846196,1542.658306278488,1550.9573094081773,1552.4388211107491,1550.3405526788765,1554.4698741310774,1555.6082165636703,1563.9234784558357,1573.3039155698964,1579.3569830837318,1581.2065870945305,1573.390662076473,1575.173446329002,1575.2821682320189,1578.2469694090494,1579.7366753893243,1589.6808753261832,1603.6663242348782,1607.6402150021988,1615.9585943485897,1615.4264338737066,1622.3361757371745,1624.407076626785,1637.1879952096444,1640.0676993118407,1645.8700838290547,1648.2641528763722,1653.8192728831866,1653.7431727436483,1649.0780151346853,1651.1191615359887
394843,67,"McAllen, TX",msa,TX,,,,,,,,,,,,,,,,,1200.238379285439,1197.21940047478,1194.068649588032,1199.4133849308603,1191.8017083268892,1199.7690669162118,1194.039826822679,1199.5266314515918,1199.751705136988,1204.883890380015,1203.565623470188,1195.2754249903296,1191.0344141158896,1195.6302413318615,1201.0788870267886,1210.781033979264,1217.0297874439705,1219.6971063414749,1217.9233084898153,1213.1546161075576,1215.6785121294372,1220.9562149443418,1224.594802468922,1233.0378796750083,1222.0898760449643,1223.5218086602024,1217.827404213981,1221.3197662406453,1221.06927406628,1221.906260170039,1228.9382667456198,1228.6116430834209,1230.5269256257213,1231.15197274082,1234.4362743610643,1235.9084256987724,1249.5279214220222,1251.0679706387198,1257.9420819218647,1254.2840721334276,1257.7434203700934,1259.2789016284867,1260.5901801154212,1267.1802987332871,1269.6236887846533,1271.6278779048134,1279.4866815843357,1287.1880596349679,1282.2643237234117,1280.9970559745993,1287.5012945330259,1302.1998162035516,1309.7744746011847,1320.9237696818282,1325.1730000576981,1343.1560067299094,1349.2649381670165,1362.5660083876924,1371.3003850529303,1385.5068970228574,1407.2765084485072,1418.457741292871,1437.9055044666393,1443.7431011048557,1467.3192592356024,1473.1928336600927,1492.686812985618,1495.3856613395467,1517.3085511243041,1533.0311273250195,1526.4790273231577,1540.8514198030587,1557.966341836794,1580.817644547954,1573.5549471359332,1574.5800847733215,1575.9443216116783,1581.9254497520265,1586.3227630651909,1592.1093579984379,1606.4528667929094,1614.6434973615012,1631.0466859292765,1625.154791564875,1623.8071810042045,1636.2045574112813,1638.6019265832751,1647.5315426139477,1647.9669637744043,1658.3255360269038,1657.410043783454,1663.6487879877973,1656.3112561996898,1655.2062402130896,1659.6677513836507,1669.3973133097525,1673.0777611161525,1665.3483151707494,1677.9091897817898,1683.8582548856177,1692.3066442049928,1694.4259089623129,1703.128906493435,1708.9261904761904
